State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,28/11/2022,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,02/12/2022,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,05/12/2022,700,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,06/12/2022,700,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,07/12/2022,700,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,20/12/2022,500,1000,800,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,07/01/2022,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,11/01/2022,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,13/01/2022,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,19/01/2022,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,20/01/2022,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,21/01/2022,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,27/01/2022,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,31/01/2022,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,14/02/2022,500,800,600,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,17/02/2022,500,900,700,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,22/02/2022,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,08/03/2022,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,15/03/2022,700,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,18/03/2022,700,1000,800,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,19/03/2022,700,1000,800,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,01/04/2022,800,1000,900,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,12/04/2022,700,1000,850,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,18/04/2022,700,1000,800,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,21/04/2022,700,1000,800,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,26/04/2022,700,1000,850,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,28/04/2022,700,1000,800,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,09/05/2022,700,1000,850,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,09/01/2023,700,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,11/01/2023,700,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,16/01/2023,500,1000,800,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,24/01/2023,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,27/01/2023,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,03/02/2023,700,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,14/02/2023,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,15/02/2023,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,16/02/2023,1000,1600,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,20/02/2023,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,01/03/2023,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,14/03/2023,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,21/03/2023,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,03/04/2023,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,05/04/2023,800,1000,900,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,18/04/2023,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,19/04/2023,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,20/04/2023,800,1000,900,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,21/04/2023,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,11/05/2023,1500,2000,1700,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,15/05/2023,1500,2000,1700,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,16/05/2023,1500,2000,1700,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,05/06/2023,1200,1600,1400,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,09/06/2023,1500,2000,1750,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,15/06/2023,1500,2000,1700,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,16/06/2023,1500,2000,1700,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,17/06/2023,1500,2000,1800,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,20/06/2023,1400,2000,1700,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,22/06/2023,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,04/07/2023,1400,2000,1700,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,21/07/2023,1400,2000,1700,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,15/09/2023,800,1000,900,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,25/09/2023,800,1000,900,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,04/10/2023,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,10/10/2023,600,1000,800,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,11/10/2023,800,1000,900,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,13/10/2023,800,1000,900,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,16/10/2023,1200,1600,1400,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,17/10/2023,1200,1600,1400,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,26/10/2023,1000,1600,1300,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,28/11/2023,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,18/12/2023,1000,2000,1500,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,04/05/2021,1000,1300,1100,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,20/05/2021,800,1400,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,21/05/2021,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,25/05/2021,800,1400,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,29/05/2021,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,02/06/2021,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,03/06/2021,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,07/06/2021,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,09/06/2021,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,15/06/2021,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,16/06/2021,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,08/07/2021,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,14/07/2021,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,20/07/2021,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,23/07/2021,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,31/07/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,06/08/2021,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,12/08/2021,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,13/08/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,17/08/2021,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,24/08/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,06/09/2021,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,17/09/2021,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,27/09/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,01/10/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,25/10/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,26/10/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,29/10/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,30/10/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,14/12/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,12/01/2022,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,17/01/2022,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,28/01/2022,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,04/02/2022,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,15/02/2022,500,800,650,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,16/02/2022,500,800,600,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,18/02/2022,600,1000,800,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,24/02/2022,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,02/03/2022,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,09/03/2022,700,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,16/03/2022,700,1000,800,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,21/03/2022,700,1000,850,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,25/03/2022,700,1000,800,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,28/03/2022,800,1000,900,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,29/03/2022,800,1000,900,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,05/05/2022,700,1000,800,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,10/05/2022,700,1000,800,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,21/05/2022,800,1500,1100,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,24/05/2022,800,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,27/05/2022,800,1500,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,14/06/2022,800,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,23/06/2022,800,1400,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,13/07/2022,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,15/07/2022,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,16/07/2022,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,10/08/2022,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,12/08/2022,1000,1600,1300,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,02/09/2022,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,03/09/2022,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,13/09/2022,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,15/09/2022,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,30/09/2022,1000,1600,1300,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,01/10/2022,1500,2000,1800,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,12/10/2022,1500,2000,1800,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,09/11/2022,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,14/11/2022,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,18/11/2022,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,29/11/2022,700,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,03/12/2022,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,21/12/2022,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,23/12/2022,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,26/12/2022,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,27/12/2022,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,04/01/2023,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,10/01/2023,700,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,13/01/2023,700,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,20/01/2023,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,23/01/2023,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,31/01/2023,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,01/02/2023,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,02/02/2023,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,07/02/2023,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,10/02/2023,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,21/02/2023,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,28/02/2023,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,09/03/2023,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,15/03/2023,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,16/03/2023,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,20/03/2023,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,10/04/2023,800,1100,900,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,11/04/2023,800,1000,900,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,05/05/2023,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,12/05/2023,1500,2000,1700,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,18/05/2023,1400,2000,1700,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,22/05/2023,1500,2000,1700,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,29/05/2023,1000,1500,1250,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,08/06/2023,1500,1900,1700,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,13/06/2023,1500,2000,1750,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,26/06/2023,1400,2000,1700,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,03/07/2023,1400,2000,1600,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,05/07/2023,1400,1800,1600,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,20/07/2023,1400,2000,1700,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,19/08/2023,100,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,04/11/2023,800,1000,900,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,26/12/2023,1000,2000,1500,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,29/12/2023,1000,2000,1500,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,10/01/2024,1500,2000,1800,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,21/03/2024,800,1000,900,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,18/04/2024,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,19/04/2024,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,07/02/2024,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,04/04/2024,800,1000,900,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,22/04/2024,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,14/06/2021,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,22/06/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,06/07/2021,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,09/07/2021,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,15/07/2021,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,16/07/2021,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,29/07/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,05/08/2021,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,07/08/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,19/08/2021,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,21/08/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,07/09/2021,1000,1500,1250,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,18/09/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,21/09/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,24/09/2021,1000,1500,1250,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,11/10/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,19/11/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,02/12/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,09/12/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,10/12/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,13/12/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,21/12/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,03/05/2021,1000,1300,1100,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,07/05/2021,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,11/05/2021,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,13/05/2021,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,18/05/2021,800,1400,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,19/05/2021,800,1400,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,08/06/2021,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,12/01/2023,700,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,17/01/2023,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,19/01/2023,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,30/01/2023,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,04/02/2023,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,08/02/2023,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,09/02/2023,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,13/02/2023,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,17/02/2023,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,02/03/2023,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,04/03/2023,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,06/03/2023,1000,1500,1250,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,07/03/2023,1000,1500,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,17/03/2023,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,23/03/2023,100,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,24/03/2023,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,28/03/2023,1000,1500,1250,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,01/04/2023,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,12/04/2023,800,1000,900,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,13/04/2023,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,17/04/2023,800,1200,1000,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,28/04/2023,1000,1200,1100,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,03/05/2023,1000,1400,1200,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,06/05/2023,1000,1600,1300,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,09/05/2023,1500,2000,1750,34
Karnataka,Bangalore,Doddaballa Pur,Cauliflower,Cauliflower,FAQ,17/05/2023,1500,2000,1700,34
